tweet_id,cleaned_text,label
C3U20Z26,child access vaccination texas texas state law require student attend school,négatif
Q1W7BYZZ,user user use small word maybe understand jenny son receive vaccine autism,négatif
47TE5B4V,six case measle report nyc rash fever let u know,positif
CDEH17AQ,health vaccination junk science christian antivax,négatif
787KX4ZT,chicago start outreach promote meningitis vaccine chicago health official make public outreach,négatif
3WS4IOEO,measle case high rate year due decrease vaccination rate,négatif
T9EZRJWC,early measle exposure mesa clinic reveal unknown number people may expose measle,positif
DE5D0VJA,see measle,positif
OCTTKGZT,hernandez baby mama trill full immunity still did nt tell they,positif
NJQMCR4H,ca nt imagine number poor kid lose daily malaria measle malnutrition etc strong primary health care saveall,négatif
1R8N1ZSW,ap disney give input measle health message measle outbreak spread last month disneyland executive,positif
2F2H3TE2,get vaccinate school burger come as clearly as burger eric cartman,négatif
2NIZJ6D0,trend week kill mockingbird measle bruce jenner apparently we have take giant delorean back,positif
1T7SREY5,measle make comeback irresponsible parent vaccinate kid,négatif
PKQNDOUG,first ebola scarenow measlesim not get fool shot,négatif
OBSEZRWG,user fda find pertussis vax cause baboon spread disease vaccinedebate,négatif
NUO5BJPN,day care chain mandate staff vaccination infant catch measle,positif
016KGCQ8,user measle flu much communicable ebola reason spread quickly africa lot burial,positif
NZ70B2PE,sign petition prohibit law mandate force requirement vaccination kind vaccination harm,négatif
M42RRC3Y,possible measle exposure berkeley restaurant patron la mediterranee restaurant berkeley may,positif
ZX40SJ2R,user second measle case confirm dc sweet thank disney,positif
040BWCKG,selfish person not cold vaccinate do nt want child that s not vaccinate b playground thedoctor,négatif
HO468XVW,user beeeezzzeeellll get da measle,positif
O7UGV1G7,time summer check up make sure child ready camp school college check sure immunization date,négatif
VDAPQWIK,nc health agency remind people measle vaccination,négatif
NH32H68N,rosa de guadalupe parent do nt want kid hiv vaccination lol,négatif
ZT88PN6Y,user understand anger ca nt damn safe process rare edge case vaccine save life,négatif
1KUXLE4A,great article user user visualize global progress reduce burden measle,négatif
FC77MGTL,happen listen celebs instead educate knowledgeable practitioner unwise measle getyourkidsvaccinate,négatif
04O053VF,people debate cause autism vaccine yada yada talk mother child spectrum care child,positif
O9OYIGHR,parent unvaccinated child expose family measle mother jones,négatif
HPNH7D2N,hey everyone kid shoot they vaccine ai nt tryna die shit that s preventable ja feel,négatif
YOCS5H2Y,user exactly people need scapegoat do nt vaccinate measle risk infect kid,négatif
LSA03396,shitty comic hang measle least concern use mic,positif
Z0UAJ8VA,bart rider w measle ride feb el cerrito berkeley have nt vaccinate check symptom gt bayarea,positif
X7H4K0G5,user mix vaccinesthe fluoride kill rat study epa whistleblower fire do nt drink taph,négatif
UIL4HE6H,go measle,positif
ZDGPL817,time high u black woman white woman colorline ty user making reproductiveright priority,positif
9N46OULD,marin vaccine skip raise concern polio resurgence measle outbreak originate disneyland bring,négatif
HG5JTVA4,measle outbreak california case one number confirm measle case california grow,positif
RG2G1A75,user people go oxnard clinic measle info,positif
Q5DLNO02,lol measle spread hardcore disneyland go today fuck,positif
7NMGEAVQ,user bet tell thing measle tell infectious disease over idchat,positif
KWU52449,protect other vaccine user flu spread minnesota record first death season,négatif
NX01LYCJ,do nt know white people not vaccinate kid like play oregon trail know what s going happen,négatif
IGW8FY7S,almost direct correlation bw people super against gmos people refuse vaccinate child,négatif
2YPCEL82,aid n hiv antibody guard monkey disease six month there no known vaccine hiv but,positif
2X7JHAOQ,many time say vaccinate goddamn child,négatif
2A4SF4K7,user user waldorf school notorious low vaccination rate wo nt set foot one even public hearing,négatif
BFPU0G8K,open border porous membrane human immunity disease penetrate order commit genocide infect back,positif
VH36C8H6,user congratulation larry cohan david carney recent vaccine injury settlement user,négatif
TFM1662K,parent do nt vaccinate kid dumbest ever,négatif
ZNB9EKQH,not vaccination user genetic blame nearly autism case dna behind,négatif
WLMDWNJW,user user well prevention study rate alzheimer give mercury aluminum laden annual flu vaccine elderly,négatif
X9LN82EY,state well bad vaccinating kid via user,négatif
RH5T31K5,user young king get teamfreepour bboyent,positif
MAYYH04J,cnn school close monday th february due measle outbreak check see closed,négatif
7PH7BTKI,user stupid as people think vaccine good baby fda approve,négatif
9JMTKLAS,user vaccine protect young baby flu vaccine pregnant woman rotavirus vaccine infant,négatif
JK4DKRJZ,user no herd immunity refer phenomenon population inoculate incidence disease decline sharply,négatif
04SJ8C44,dr mary mora speak immunization press conference getvaccinate ingham county health,négatif
VDZYA3J3,michigan encourage flu vaccination amid uptick michigan health official encourage people,négatif
C2SYCGE3,antivaccination activist blame bosnia measle outbreak say expert,positif
BRYAJJJ9,user let start worry get freak measle measlesoutbreak,positif
AYEA7DVA,wipe disease vaccine make horror distant memory nearly california kindergartener,négatif
PW09DRPD,user big red think game eagle but two tone paint job give bitch measle,positif
2PAVW2IE,much useless suffering polio immunization child sub saharan africa cent poor pay u die stop needle suffer,négatif
ZEJWM2NE,user user user care mn measle case site share many lesson learn,positif
DAUVEPCZ,medicine not one size fit enforce vaccine user cdcwhisleblower autism post steal son,négatif
E8NV22JO,snl have nt funny many year have nt vaccinate child,négatif
3TPSHVP5,autism immunization vaccinate,positif
PS0B1B4N,oh god humanity isadoraharlow vaccination firstshot wellchild umhs ypsilanti health center,positif
RQ2WB8DV,thank vaccination user do nt vaccinate child think many fed kid,négatif
QNGX780X,user thank rt flu prevention health vaccinate,négatif
ON12X188,user come robin open eye watch video youtube johnnychez epidemic spread not measle,positif
KFSRQLLS,want opportunity bad nigga immunity keep youngin safe snake,positif
UOKRTNQN,user q every child access immunization getashot,négatif
85HYN8YR,,positif
UHZLQDPF,gtrt user gt user aid vaccine create oregon health science cont,positif
FBJLVCR7,user user dota I m plat league lameness ill team hottie imamobagod,positif
OJ9O9W5B,user user actually ten million still no peer review study show vaccine cause disease ill waiting,négatif
W47JBMFJ,user argument name calling accusation kid get vaccine not smoke pot thankfully,négatif
FEVJIU63,ebola break texas againmeanwhile measle spread thru la,positif
7JR4MYBH,vaccine kid getthe sicker high infant mortality rate ca nt poison way healthuser,négatif
JH2JZKZ5,nothing would rather write research critique paper controversial link vaccine autism,positif
IPIWKAAA,world health organization certify smallpox completely eradicate day vaccination,négatif
N2XA554J,th measle case confirm illinois cook county health department official confirm th case measle,positif
UR03V01Y,user I m watch one would not child vaccinate,négatif
5CLKJR99,kane itchy pray not measle chicken pox concentra urgent care alexandria va,positif
6QBSFATE,confirm measle case person travel seatac seatac airport public health confirm case,positif
K2YXFSSY,user duh child vaccine require adult not come real info,négatif
PQQFNX6D,turn newsfor first time forever stay tuned disneyland start measle outbreak,positif
CAFYLA4H,well kid vaccinate do nt catch hand,négatif
UHWSIF37,want refund kid flu vaccine screw cdc,négatif
HVMCRWAQ,user ask question parent would u ur child permanently injure vaccine bless nomandate cdcwhistleblower,négatif
74TZYKID,free backtoschool immunization,négatif
V1Q0GWCG,sb enroll school provide immunity liability education employee use reasonable force,positif
8ILZ2NQR,always fun time get vaccinated school collegelife sarcasm circle circle dot dot I have get cootie shot,positif
IKWR11VB,brain cancer patient seek clinic trial vaccine via,négatif
USOWDV57,measle ca nt bring vaccinate,négatif
THEW2XXI,doctor insist vaccine safe sign form,négatif
7S3TJN49,still need chicken pox shot mom softly sing samm need vaccine look dead eye tell fuck off,négatif
9PZPHA6H,ai nt afraid no measle vaccinate disneyland disneyside disneyland,négatif
TPUZ374I,user rt user chill stress impact immunity digestion illness injury take time off runningtip recover,positif
919XUY08,vaccinesnova vaccine autism vaccinesdontcauseautism,négatif
KBKSBQH3,fuck would not vaccinate kid not qualified make claim vaccine be nt good,négatif
SFS1RIG6,mom whose child die catch chicken pox advocate vaccine,négatif
BUUO3TTG,user user partner champion access lifesave vaccine child around world,positif
QCLJQKSO,click link donate measle initiative proceed go directly american red cross,positif
W6OIBU7S,newborn low immunity compare adult bring onesie booty no blanket no coat nothing,positif
4BRFWOTX,elgin community college student among confirm case measle elgin ill elgin community college student,positif
9MCE74P5,vaccinate kid holy,négatif
I5L3WAV2,user vaccine cause autism via user wddty antivax practically mantra,négatif
DSL487R3,child not get measle effective vaccine prevent contraction spread disease idiot,négatif
UQJTX0LS,california governor sign strict school vaccine legislation gov jerry brown waste no time tuesday sign,négatif
EZNK5SDD,today journalism professor say friend daughter get vaccinate take nap wake never later diagnose autism,négatif
VNP3E050,california official warn measle exposure san francisco bay area official say university california,positif
YDXJHMMY,user cdc flu vaccine barely protect over year overall work child adult http,positif
5J502871,congrats antivax idiot california measles baby diagnose infant quarantine daycare shut,négatif
20PTYRWV,people do nt believe vaccinate child world come stagnant stand still kid still die,négatif
A7L46P5E,scary user disneyland measle outbreak spread confirm case unvaccinate urge vaccine,négatif
B1KRGV85,article vaccinepreventable disease back but stay,négatif
EZK9BTUZ,vaccine contain formaldehyde ethylene glycol antifreeze phenol disinfectant pesticide aluminum fact,positif
CZ82X7RQ,shameful sad completely avoidable vaccination safe save life healthykid,négatif
7FX6H92B,every time son get vaccine think ill make vaccine joke but distract deal autism cause,négatif
ZBFJ8CYK,statewide health alert issue texas measles state texas issue health alert friday eleven,positif
WLB830DZ,malaria vaccine show promise shield african child,positif
LH1D6YH7,multistate measle outbreak cause community voice concern over antivaccinator,positif
ALCNKTTI,user average people complain live long release tension increase immunity boost health thank god,positif
9RX21364,new vaccination require maryland student school year begin new vaccination require,positif
OZVAFCWB,hope measle fucking register wait room fucking joke eat shit user comiccon,positif
FJDNIFVO,parent want choose not vaccinate child accept child must withdraw modern society,négatif
GCQD4ZUX,user shit I m suppose scared measle isi ebola I m drink could lucky heart attack,positif
3ZK67VH6,idiot parent refuse kid vaccinate despite measle outbreak disneyland,négatif
DAP8S1EA,they be worried american kid not get vaccination let unvaccinated illegal flow freely country,négatif
E5DHQTAE,right wing nutjob aunt send email autism vaccine reply probably enough uninvited family dinner,négatif
HEWU0XF0,user not house measle,positif
K2CN1BYD,user hope u ur measle shot,négatif
WM6KPMUC,frustrate parent still do nt vaccinate child file child abuse,négatif
8V7PZJO3,yellow fever vaccine not much fun passport health nyc,négatif
BCE8E4A9,cdc measle case u since january number u measle case year grow cdc say,positif
H66VOR2R,tube flow selfishwitthehookah palaceonsunday palace,positif
XBTO3Z7G,vaccinate save life user measle confirm northern michigan wks whooping cough outbreak,négatif
AFBVGR1W,passaic high school provide vaccination confirm case hepatitis teacher employee,positif
734Z3HCZ,unleash inner freak tonight madhatterdc top edm remixe rave epicdrop ragedc dj,positif
R825ON39,user valley kid get measle stupid sorry,positif
MDE7INXJ,new jersey school offer worker hepatitis vaccine teacher employee passaic high school,négatif
FO6GV3CI,user average people complain live long release tension increase immunity boost health live,positif
TRSTUBJQ,baby norte survive st vaccine boo boo stayin fam abkc oldeenglishbulldogge like love cute,négatif
PJFRAIYE,ask die smallpox concern possible link autism vaccineswork,négatif
JZ5YFZUE,user support traditional state right mandatory vaccination kid last year user,négatif
CAD2Y40G,dr senator richard pan remind parent importance immunize child especially current measle outbreakptakid,négatif
9WQORUXF,user bump check maybe measle something,positif
884PX244,user thnk fr th mmrs easy life,positif
Z0NKAV0M,book measle vaccine life save ask u shrmstrat san diego jackcage present today,négatif
7ONGDP51,new virus bird flu dead no vaccine residentevilreallifeshittho,négatif
OYSNOUB3,study parent view vaccine shift over time period multiple outbreak measle,négatif
LD7U7AZA,user booster come anaheim trust cast member they,négatif
2U2EL5QS,state vaccination exemption tenfold over year religious medical exemption claim bay state,positif
VDWW0YAA,dumb as kid vaccinate,négatif
ALQH1X24,official birthday celebration wavybash user hot gfboe hardestout,positif
GYVGZ9V1,mt lucky k help understand current measle outbreak,négatif
RFPQEUET,user minute video cdcwhistleblower confessin cdcfraud cover autismvaccine link b,négatif
DOMEZ2XE,mom meningitis victim lose baby girl vaccinepreventable disease center disease control,négatif
8XTHUSBV,user did nt look legitimacy article thx but misinformed harmful view vaccine still,négatif
5U2S8RPI,vaccinate fat kid hahahaha scandalabc tgit user,négatif
56462JDP,california legislature pass strict school vaccine bill sacramento gtgt california lawmaker pass,positif
ZLVY7M0V,still no measle case ia state health director report ask continued vigilance provider,négatif
I2DLGDYC,look hiv research mt user reevaluate hiv vaccine clinical trial policy infant ht user,positif
FPHSSDLM,user do nt believe medical science vaccine rise kill generation,négatif
EQZKVS7U,mom develop world desperate child vaccinate vaccineswork shotatlife,négatif
OJWFO3VO,user king leon concertgoer may expose measle reason avoid king leon,positif
SHY7S4LK,jon stewart thing unite red blue america measle,positif
71Z074MQ,meningococcal disease affect kill orange county health official urge vaccination,négatif
GF4T58MM,kristincavallari research vaccine do nt cause autism clearly unfit mother child take,positif
3XUJ3H9K,remember get vaccine day school do nt wait registertovote voto,négatif
94729M8D,free immunization child offer via,négatif
4GKG3C1Z,user mer u say one plane ride away least vaccine measle,négatif
AU8IZLIG,tarrant county still lookout measle case,positif
XISEX9UX,vaccination controversy grow amid measle outbreak,positif
ACT6P9OW,love news new vaccine study basically yeah vaccine still do nt cause autism,négatif
CHEPKM5Z,german biologist deny measle exist order pay,positif
2DD1OM1Y,use garmin mapmyrun bottom run today experiment i d rather believe,positif
QR4U0BBH,user user user irresponsible not child vaccinatedi grow want go,négatif
53U8XL4P,deliver immunization paper student health service,négatif
ERN7ZDOL,user user but be nt friendsource info people end not vaccinate child,négatif
28ML9L3Z,study kid find no link vaccine autism,négatif
BK81L99B,user user you all keep slow oregon trail jaime stop get measle greg get typhoid anymore,positif
F56Z9IUH,soup user dc dj dmv djflyer photoshop promote top edm remixe,positif
RW5FZ5I4,not sure sharyl attkisson vaccine truther but sure ask lot question,positif
WUGHXWVT,beloved author love child lose daughter measle break heart change no mind,négatif
K8NLQL0Z,dad tell henry disney world end go measle,positif
FBI1FLF6,strict screening restrict access subsidize lowcost vaccine participant must preregisteredthe dead,négatif
CIJKWMZ4,alert infant quarantine child santa monica day care contract measle user user,positif
V8OMB724,let peep vaccinate kid encourage world well people ill not help u fight poverty globalcitizenfestival,négatif
YAIWEFQI,user but cover politics childhood vaccine amazing point we have reach theretoo,positif
K33FHTTN,year old u woman kidnap isi confirm dead yesterday debate government outbreak measle,positif
QKJGNCXQ,clark kent public school without immunization,positif
ZC63FQIO,vaccinate kid you all,négatif
53FMM3C5,omaha jackrabbit nebraska gravel teamdundee herman park,positif
LOSMUTST,republican lala land nut call vaccine optionalmean no vaccine no schoolno public placesput stupid gop,négatif
61GG3GRF,still no measle case ia ill mn ne total state,positif
J09AZZJ6,collins origin nih marine hospital lab work infectious disease hiv vaccine relate public health user,positif
JIXS1DE8,obama tell lie impunity immunity but not brownsvilletexas federal judgeandrewhanen be nt buy wh amnesty lie yes,positif
678LAYUS,wtf defiant antivaxxer parent host measle party purposely infect kid measle,négatif
EWJHZNI4,rt user state well bad vaccinating kid,positif
T6TAU9IZ,user vaccine cause autism,positif
278Q453X,people do nt vaccinate idiot but even idiotic health,négatif
CFBDY3DD,user average people complain live long release tension increase immunity boost health that s,positif
SX8MX6OC,lausd offer whooping cough vaccination ahead new school year free whooping cough vaccination provide,positif
XR4QTSJN,user printing pill package around even printable vaccine afq user nextprintable disease,positif
YCRGEYUX,user scary refusal vaccinate harm even kill innocent victim ie infant,négatif
52FN9T1J,user show help immunity whooping cough newborn baby,négatif
NGDMAYQV,no evidence multiple vaccine raise autism risk,négatif
XKGG2MNP,user start new form hilarious measle,positif
NDVVVWS4,enemy science user measle outbreak brooklyn thx antiimmunization parent kid measle kill,négatif
HWU62513,back school cold germ sick season protect kid immunity booster shaklee,positif
TI5RSWBA,new choice seasonal flu vaccine webmd health newsby brenda goodman mareviewe michael w smith,positif
U7IQGV7P,measle case report central indiana state health official confirm case measle central indiana,positif
DRBZNLDU,u measle case may year cnn year track bad measle,positif
UCH8V9ZW,vaccinate kid antivaccination movt risk user california declare whooping cough epidemic,négatif
KCVXIXI7,rut eat frank time two nebrasksaisnotflat gravel murdock nebraska,positif
OCIGUXDX,bart rider warn possible measle exposure contra costa co bart rider advise may,positif
TQWB5S6V,sb update child protective service provide definition immunity liability,positif
YT258AFU,user u follow tweet back u ccan make day,positif
7LZV611P,measle case turn attention bounty childhood vaccine,positif
OZE1YYA1,immunity kill douchebag mean they ll likely rape someone future,positif
BILAJSHU,user michigan near bottom vaccination rate local yay go team roll baby sized casket,négatif
IKA1HF6U,user measle,positif
8YVWBVV1,grapefruit cabbage watermelon almond immunity boost food help stay well come winter month health,positif
TN5RX485,look childhood immunization record grad school remind nice hear british accent customer service,positif
DJ1U5S84,user user oh really be nt worker infect had nt recently vaccinate measle could spread,négatif
GVYX41JA,measle take political turn lawmaker wade vaccine debate via user,positif
33HSQFAQ,user user government nothing get parent kid immunize that s parent job,négatif
J9FRMWPI,good user washington state school district kick kid over not vaccinate,négatif
IVEWDYET,zoe tell skip school vaccinate whooping cough,négatif
FOIL7ZKQ,uk study do claim vaccine cause autism retract doctor lose medical license vaccineswork,négatif
VDTUMMAK,misinformation vaccine increase disease risk daughter hpv vaccine,négatif
7A1IBEIB,forever against parent not vaccinate child,négatif
UUMZ7A5W,user make poignant fact measle no long endemic u step backwards,positif
KSAZ30OD,disneyland measle outbreak finally over u associatedpress facebook,négatif
C50IB4JX,nature truth science reason v emotion user immunizemn,négatif
9INAEK8N,measle case confirm manhattan bronx measles advisory issue new york city health,positif
KUFSCDDZ,user thanx articlevaccine almost nothing w drop casesesdeath,négatif
3D4VIQZW,write part date open internet discover back new harper lee book measle outbreak,positif
35QOIV2M,tragic sick kid do nt want vaccinate go live rd world low nil child death rate usamnesia user,négatif
ROBSHDOE,user flu vaccine clinic tomorrow sponsor cherokee county health dept user,négatif
ZB6GNVIL,user do nt upset research but thank vaccinate kid do nt happy new year byeeeeee,négatif
U188MB0M,brain cancer vaccine trial begin health braintumour braincancer cancer oncology oncologist medicine,positif
758UI2SY,user safe meningitis vaccine have nt approve u scary not far u,négatif
3UBABQMV,user amy say uk everyone get schedule jab measlesmumps rubella young,positif
QS29800C,user user lie lol dallas quit jay suppose immunity but draw pair u,positif
XF4A1WHQ,user texas megachurch preache against vaccination center measle outbreak,négatif
CWT9C4HX,user lmfao child ur vaccine catch hand,négatif
PY6KX0E8,user user reward jennymccarthy disturb delusional take child vaccination,négatif
BWOZLIET,kid definitely be nt vaccinate,positif
DDP2A362,user average people complain live long release tension increase immunity boost health I m healthy,positif
H0AOWY84,well do share common sense share science measle outbreak user user,positif
RCS5Z8WH,grow number family opt vaccine kid boston cbs vaccine prove prevent,négatif
R1CW7Y4M,user know what s user dj dc dmv dupontcircle friday jt experiance,positif
MV6UM61W,crowd bart ughh hope do nt measle,positif
8ODJX5DL,health official warn year flu vaccine wo nt prevent new hn strain influenza california,positif
SPJV6KPX,refuse take side vaccinatedont vaccinate debatei say everyone kid terrible terrible peoplepointsme,positif
MCS5QK75,user year ago colorado parent could waive vaccination child big news,négatif
AX1V3TDZ,science parent do nt vaccinate kid compromise herd immunity threaten kid health child fb,négatif
E541623N,hold parent liable damage do nt vaccinate could allow child ca nt dose,négatif
2N4XZ2WE,child not need vaccine do nt believe lie kill,négatif
LPWP2BZC,oregon uh oh user many people be nt vaccinate kid state,positif
ZYPAMCOX,initial outbreak measle disneyland,positif
81LZ4NOI,health official warn seatac measle exposure associate press,positif
2FVH9MQX,user wonder catch flu cdc say year flu vaccine percent effective,positif
RSK513AJ,user average people complain live long release tension increase immunity boost healthuser,positif
RPKLJ8TA,italian court rule mercury aluminum vaccine cause autism u medium continue total blackout medical truth,négatif
1QFLESAB,well not measle,positif
UEE9W656,please vaccinate child vaccination vaccineswork,négatif
LYMX9G6B,user get rubella rubeola develop chronic rubella viremia still today titere prior vaccine theview,négatif
JIDZB95R,friend daughter get mump non vaccinated child poquoson scary,négatif
2CDLGZYN,hr new recognize week april national infant immunization week pennsylv,négatif
GX16XO4C,there episode law order someone die measle really grind gear,positif
4O4K1KKO,user user folk oppose vaccine kid could still polio bad,négatif
4P8VVUGW,be nt measle party like chicken pox party ppl intentionally make child sick,positif
OVNDDCKS,user vaccinate dog parent vaccinate kid period,négatif
TAYPG166,user user agree vaccination kidshealth,négatif
8PZIEQO8,user disease come unvaccinated child would not produce disease but vaccinated child could,négatif
ITOYTA8G,health save life price cup coffee london june irin global alliance vaccine,positif
GWZC93FI,npr news cover new policy university california measle,positif
EXY4KVRR,vaccinate kid fool measle,négatif
D8XCZPLH,dog disease prevent vaccination deworme,négatif
XHGKHPQU,user child lifesaving vaccine pls change put immunizationfirst user summit agenda,négatif
DLE5S2LP,braindamagedukvictimsswinefluvaccinegetmillioncompensation,positif
GJCPRH8J,student visit mass western europe diagnose measle massachusetts health official confirm,positif
PB10XN38,agree one user also blame autism massacre like blame vaccine autism zero science b,négatif
WBOCDLK3,mmrbq user,positif
9JRYR8WW,wonder people opinion vaccine autism,positif
IZCVGGSS,user delay vaccine increase risksw no add benefit scientific american jun interesting,positif
6W106U19,eweeee think get measle ringworm chickenpox allergic reaction ok webmdcom ok go doctor,positif
Y1NXZI8X,hepatitis link freeze berry costco vaccine available today clinic local health official,négatif
H1TR79UK,test tb inoculate measle mump rebella etc yet another tetanus shot blood work back wednesday pincushion,négatif
QJ9Q2OOK,amnews novel hiv vaccine prevent disease monkey u researcher call big deal next year,positif
GBHYKFTG,worker emeril mgm diagnose measle adult work emeril new orleans fish house mgm,positif
DX9TVLTM,cdc flu vaccine not effective year past flu season full force south texas but something,positif
TKYMO8W1,experimental ebola vaccine due wait world health organization announce saturday,positif
H5MDE5UH,user I m go disneyland do nt measle,positif
FC0QQNJ8,blockwork gmf myrtle ave,positif
D6QPS33A,hm must weird coincidence rt user measle u state vaccine introduce,négatif
FH8BN4IX,nice ahha moment i d alright scrappy startup thing age result nighimmunity risk joy try,positif
211BIYYA,vaccinate dog but not child huh ok ok I m do,négatif
0Z626OI3,u surgeon general visit la emphasize importance vaccination measle outbreak los angeles,positif
O9OJ37Q3,user user see yalls insta post abt white lady give measle connect king leon lmao,positif
G87CPC99,wash high school student need chickenpox vaccine,positif
WF7AVP9T,think safe say I m really great reaction yellow fever vaccination,positif
BN6425H5,interesting editorial give current measle outbreak nyc,négatif
L7DJ9NXE,user gosh really hope do nt measle ummm vaccinate kinsey oh good,négatif
E9DWA3W6,noblesville student not immunize against measle fox clare noblesville,positif
64SFNMMN,prevent cervicalcancer kid vaccinate hpv,négatif
4TBYF9RM,goin moro i m takin over tuesday live marjais host popularnobodie,positif
9RUTEVLU,still go,positif
7T36YO61,user measle rise doctor drop antivaccine parent include m jenny ihope,négatif
32R7T0AV,healthy body tip immunity overall health start ur morning cup hot water fresh lemon ginger ur body thank,positif
EGVC0XK3,strawberry provide vitamin c antioxidant good skin collagen production immunity heart health,positif
E59BZVGW,user measle outbreak california nothing shock anyone empire anymore,positif
3NGXN5WD,probably see case two region health official prep measle outbreak wi disease,positif
AG6J710E,vaccine med approve fda becuz pharmaceutical company test rd wrld country do nt report death fuckedup,négatif
K6XGP99P,user be nt iom first conclude vax do nt cause autism,négatif
4MH3WYJG,year old kid fuckin pacifier area bet parent have nt vaccinate troll kid either,négatif
AZICO0UK,aid child immunity may key hiv treatment,positif
BY7TVJCS,vaccine shot africa scare ahhh piedmont hospital,négatif
XHMIJEM6,u ag secretary tom vilsack user speed deadly pig disease spread concern do nt pathway u vaccine,positif
FY3S9INW,user user user user user false narrative always drive dem benghazi no measle movie,positif
IIAPBG6E,user lead participate st crossborder vaccination campaign syria immunize child,négatif
GOO4O5UF,rtuser human dna vaccine link autism vaccine danger via user,négatif
5F1BDFF0,rtuser study whoop cough vaccination fade year yahoo news via user,négatif
0YBNYN90,kill time getting revaccinate hope do nt mump,négatif
YHC922GA,user epidemiologist cdcwhistleblower confirm new review show vaccine autism link user,négatif
0F2RK1PZ,let people vaccine rate go ekyjust sayin ready go preventative health,négatif
L7OSKVHQ,user ebola first discover plenty time find deploy vaccine fail cdc,négatif
9LKLMD7J,user use sharp rise autism do nt align drop vaccinate rule vaccineautism theory,négatif
YDDVP1SB,vaccineautism court document every american read via user,négatif
9T6QA1CE,indiana health official suggest flu vaccination dog via user dogsrock prevent,négatif
XY8VQKWN,arm kill meeeeeee stupid typhoid vaccine,négatif
N3B484FQ,international business time measle become deadly ebola west africa,positif
X66YZ3Z5,baby tired vaccine ugh hate pet do nt feel well,négatif
I75T3TQC,sb go effect today require parent vaccinate child attend,négatif
FROLBR9E,people say other idiot vaccinate child actual idiot,négatif
JO6CR3X4,sigh ltscratchgt user measle go go come back,négatif
6DKPF7FI,measle outbreak cast spotlight antivaccine movement,négatif
88Q80C2A,no no no no no prove medical correlation even strong speculation relationship vaccination autism no no nooooo,négatif
2JNH6J97,new measle case confirm middlesex county boston cbs health official confirm two case,positif
TSFYH3YY,protect family measle,positif
ACKJ9GO7,tbt yr old daughter colon pathology report user cdcwhistleblower breakabillion truth,négatif
O0ZPBN2K,user nah man never inject poison body go vaccination,négatif
FZLCCDVA,corbin surprised work chanel purse ny chanel group,positif
91TP1GBK,like I m sick rn flu ca nt imagine measle chicken pox i d mad mom purposely get sick,positif
IFBGV42A,blackbox unlikely cause autism immunization no long contain mercury,négatif
4DZ8V88B,nice commentary ongoing measle outbreak trace back disneyland,positif
QIISPPMU,dad think measle ok,positif
2AIPSK55,user dozen arrest china vaccine scandal,positif
92CJ2LHV,interested see many young child end developmental issue shoot daughter not get,négatif
BXL06UTF,do nt believe vaccinate child do nt believe allow antivaxxer,négatif
NHL836PN,associate press toddler dy measle berlin first death outbreak,positif
6U71PDIU,user agree w immunizingwork hospital see first hand want kid build natural immunity let play dirt eat bug,négatif
VWS67LYC,high vaccination rate good protection kid come honest relationship doctor parent not politician lobbyist,négatif
01P7VZMJ,user american pharmacist month child elder immunization flu season anticipate widespread danger,négatif
TC39ES17,first ebola measles wtf go world,positif
CU64R8N7,wait benadryl kick poor baby allergic reaction vaccine dakotafb,négatif
9703RXCY,poison ivy vaccine develop line clinic would fill discgolfer discgolfitchy,positif
DUL61J69,user think solid pick unless there measle epidemic salisbury,positif
LAPH9Z0X,already miss measle outbreak,positif
4WHBVH8E,user say do nt work say natural immunity well vaccine do nt keep get disease,négatif
2QUGX019,oh kid vaccine they be not retarded oh lady many reason I m not engage,négatif
CCWOSMLJ,next time laura ingraham try blame reemergence measle immigrant ht user,négatif
38PSLZ6Z,jenny mccarthy think gluten free diet cure autism onset vaccination think slap face cure stupidity,négatif
CMNP1FRC,aid child carry immunity aid study,positif
0IUEC7W0,none user user say science vaccine cause measle,négatif
523D4S4U,parent phmc health center provide well child exam physical vaccine,positif
AC1VMGGA,user user no ppl right not expose measle well,positif
2XPS2PFO,backtoschool mean time vaccination via,négatif
YNPJ9TZH,health flu vaccine clinic expand throughout area stephanie stahlphiladelphia cbs flu emergency,positif
ZJP9OLXH,damn antivaxxer rt user break five baby suburban chicago daycare center diagnose measle chicago tribune,négatif
9CC03UAR,user sponsor e cig summer clearly know what s good come health vaccinate child,négatif
VIE7GI9K,oy doctor say vaccinate kid but guy deuce bigalow european gigolo say otherwise,négatif
Z9RDZQMG,worry abt infectiousdisease come ur community tell representative strengthen wording against vaccine exemption,négatif
W922V1Y4,extremeguidetoparente whatever weird thing u want but vaccinate baby ur certain go visit country disease,négatif
FAOJ9UTU,we have get karen long user health department studio morning talk adult vaccination,positif
B1V8IBOH,booster g return target school valentine distribute home hope kid nap bc mama want,négatif
W61FSP1G,several restaurant store ventura county recent exposure someone measle good lauren five pm shed,positif
TUR37NG4,omaha jackrabbit nebraska gravel teamdundee village kennard,positif
4P4GTEFV,amnews u overlook research could lead possible hiv vaccine infant examine decadesold,négatif
NPT8B4TA,dare say pretty good route mystery apparently leader well,positif
QHQBT99G,case measle report plano isd,positif
G35E874N,not surprise user measle vaccination rate part africa surpass north america,négatif
PU4WL4ND,user show proof give vaccination within minute newborn safe ca nt cause neurological damage,négatif
